RSE;2007;Относителен дял на предприятията с повече от 250 заети лица в общия брой предприятия за областта;процент;0.3;
RSE;2008;Среден списъчен брой на наети лица по трудово и служебно правоотношение;брой;82730;
RSE;2008;Произведена продукция;хиляди левове;3422545;
RSE;2008;Добавена стойност по факторни разходи;хиляди левове;1012330;
RSE;2008;Относителен дял на предприятията с до 9 заети лица в общия брой предприятия за областта;процент;90.0;
RSE;2008;Относителен дял на предприятията с 10-49 заети лица в общия брой предприятия за областта;процент;7.9;
RSE;2008;Относителен дял на предприятията с 50-249 заети лица в общия брой предприятия за областта;процент;1.9;
RSE;2008;Относителен дял на предприятията с повече от 250 заети лица в общия брой предприятия за областта;процент;0.3;
RSE;2009;Среден списъчен брой на наети лица по трудово и служебно правоотношение;брой;77174;
RSE;2009;Произведена продукция;хиляди левове;2865224;
RSE;2009;Добавена стойност по факторни разходи;хиляди левове;908181;
RSE;2009;Относителен дял на предприятията с до 9 заети лица в общия брой предприятия за областта;процент;90.1;
RSE;2009;Относителен дял на предприятията с 10-49 заети лица в общия брой предприятия за областта;процент;7.7;
RSE;2009;Относителен дял на предприятията с 50-249 заети лица в общия брой предприятия за областта;процент;1.8;
RSE;2009;Относителен дял на предприятията с повече от 250 заети лица в общия брой предприятия за областта;процент;0.3;
RSE;2010;Среден списъчен брой на наети лица по трудово и служебно правоотношение;брой;70957;
RSE;2010;Произведена продукция;хиляди левове;2767881;
RSE;2010;Добавена стойност по факторни разходи;хиляди левове;893742;
RSE;2010;Относителен дял на предприятията с до 9 заети лица в общия брой предприятия за областта;процент;90.9;
RSE;2010;Относителен дял на предприятията с 10-49 заети лица в общия брой предприятия за областта;процент;7.2;
RSE;2010;Относителен дял на предприятията с 50-249 заети лица в общия брой предприятия за областта;процент;1.6;
RSE;2010;Относителен дял на предприятията с повече от 250 заети лица в общия брой предприятия за областта;процент;0.3;
RSE;2011;Среден списъчен брой на наети лица по трудово и служебно правоотношение;брой;70693;
RSE;2011;Произведена продукция;хиляди левове;3116160;
RSE;2011;Добавена стойност по факторни разходи;хиляди левове;1029695;
RSE;2011;Относителен дял на предприятията с до 9 заети лица в общия брой предприятия за областта;процент;90.8;
RSE;2011;Относителен дял на предприятията с 10-49 заети лица в общия брой предприятия за областта;процент;7.3;
RSE;2011;Относителен дял на предприятията с 50-249 заети лица в общия брой предприятия за областта;процент;1.7;
RSE;2011;Относителен дял на предприятията с повече от 250 заети лица в общия брой предприятия за областта;процент;0.2;
RSE;2012;Среден списъчен брой на наети лица по трудово и служебно правоотношение;брой;70007;
RSE;2012;Произведена продукция;хиляди левове;3287592;
RSE;2012;Добавена стойност по факторни разходи;хиляди левове;1053638;
RSE;2012;Относителен дял на предприятията с до 9 заети лица в общия брой предприятия за областта;процент;91.0;
RSE;2012;Относителен дял на предприятията с 10-49 заети лица в общия брой предприятия за областта;процент;7.2;
RSE;2012;Относителен дял на предприятията с 50-249 заети лица в общия брой предприятия за областта;процент;1.6;
RSE;2012;Относителен дял на предприятията с повече от 250 заети лица в общия брой предприятия за областта;процент;0.2;
RSE;2013;Среден списъчен брой на наети лица по трудово и служебно правоотношение;брой;70612;
RSE;2013;Произведена продукция;хиляди левове;3612812;
RSE;2013;Добавена стойност по факторни разходи;хиляди левове;1174945;
RSE;2013;Относителен дял на предприятията с до 9 заети лица в общия брой предприятия за областта;процент;91.2;
RSE;2013;Относителен дял на предприятията с 10-49 заети лица в общия брой предприятия за областта;процент;7.0;
RSE;2013;Относителен дял на предприятията с 50-249 заети лица в общия брой предприятия за областта;процент;1.6;
RSE;2013;Относителен дял на предприятията с повече от 250 заети лица в общия брой предприятия за областта;процент;0.2;
RSE;2014;Среден списъчен брой на наети лица по трудово и служебно правоотношение;брой;69431;
RSE;2014;Произведена продукция;хиляди левове;3971031;
RSE;2014;Добавена стойност по факторни разходи;хиляди левове;1284947;
RSE;2014;Относителен дял на предприятията с до 9 заети лица в общия брой предприятия за областта;процент;91.6;
RSE;2014;Относителен дял на предприятията с 10-49 заети лица в общия брой предприятия за областта;процент;6.6;
RSE;2014;Относителен дял на предприятията с 50-249 заети лица в общия брой предприятия за областта;процент;1.6;
RSE;2014;Относителен дял на предприятията с повече от 250 заети лица в общия брой предприятия за областта;процент;0.2;
RSE;2015;Среден списъчен брой на наети лица по трудово и служебно правоотношение;брой;69089;
RSE;2015;Произведена продукция;хиляди левове;4345609;
RSE;2015;Добавена стойност по факторни разходи;хиляди левове;1429347;
RSE;2015;Относителен дял на предприятията с до 9 заети лица в общия брой предприятия за областта;процент;91.7;
RSE;2015;Относителен дял на предприятията с 10-49 заети лица в общия брой предприятия за областта;процент;6.7;
RSE;2015;Относителен дял на предприятията с 50-249 заети лица в общия брой предприятия за областта;процент;1.4;
RSE;2015;Относителен дял на предприятията с повече от 250 заети лица в общия брой предприятия за областта;процент;0.2;
RSE;2016;Среден списъчен брой на наети лица по трудово и служебно правоотношение;брой;69406;
RSE;2016;Произведена продукция;хиляди левове;4574346;
RSE;2016;Добавена стойност по факторни разходи;хиляди левове;1487911;
RSE;2016;Относителен дял на предприятията с до 9 заети лица в общия брой предприятия за областта;процент;91.6;
RSE;2016;Относителен дял на предприятията с 10-49 заети лица в общия брой предприятия за областта;процент;6.8;
RSE;2016;Относителен дял на предприятията с 50-249 заети лица в общия брой предприятия за областта;процент;1.5;
RSE;2016;Относителен дял на предприятията с повече от 250 заети лица в общия брой предприятия за областта;процент;0.2;
RSE;2017;Среден списъчен брой на наети лица по трудово и служебно правоотношение;брой;69277;
RSE;2017;Произведена продукция;хиляди левове;4977239;
RSE;2017;Добавена стойност по факторни разходи;хиляди левове;1531926;
RSE;2017;Относителен дял на предприятията с до 9 заети лица в общия брой предприятия за областта;процент;91.8;
RSE;2017;Относителен дял на предприятията с 10-49 заети лица в общия брой предприятия за областта;процент;6.6;
RSE;2017;Относителен дял на предприятията с 50-249 заети лица в общия брой предприятия за областта;процент;1.4;
RSE;2017;Относителен дял на предприятията с повече от 250 заети лица в общия брой предприятия за областта;процент;0.2;
RSE;2018;Среден списъчен брой на наети лица по трудово и служебно правоотношение;брой;68303;
RSE;2018;Произведена продукция;хиляди левове;5078687;
RSE;2018;Добавена стойност по факторни разходи;хиляди левове;1623631;
RSE;2018;Относителен дял на предприятията с до 9 заети лица в общия брой предприятия за областта;процент;91.9;
RSE;2018;Относителен дял на предприятията с 10-49 заети лица в общия брой предприятия за областта;процент;6.5;
RSE;2018;Относителен дял на предприятията с 50-249 заети лица в общия брой предприятия за областта;процент;1.4;
RSE;2018;Относителен дял на предприятията с повече от 250 заети лица в общия брой предприятия за областта;процент;0.2;
RSE;2019;Среден списъчен брой на наети лица по трудово и служебно правоотношение;брой;66908;
RSE;2019;Произведена продукция;хиляди левове;5376395;
RSE;2019;Добавена стойност по факторни разходи;хиляди левове;1744904;
RSE;2019;Относителен дял на предприятията с до 9 заети лица в общия брой предприятия за областта;процент;92.0;
RSE;2019;Относителен дял на предприятията с 10-49 заети лица в общия брой предприятия за областта;процент;6.5;
RSE;2019;Относителен дял на предприятията с 50-249 заети лица в общия брой предприятия за областта;процент;1.3;
RSE;2019;Относителен дял на предприятията с повече от 250 заети лица в общия брой предприятия за областта;процент;0.2;
SLS;2005;Среден списъчен брой на наети лица по трудово и служебно правоотношение;брой;25690;
SLS;2005;Произведена продукция;хиляди левове;425685;
SLS;2005;Добавена стойност по факторни разходи;хиляди левове;173145;
SLS;2005;Относителен дял на предприятията с до 9 заети лица в общия брой предприятия за областта;процент;89.9;
SLS;2005;Относителен дял на предприятията с 10-49 заети лица в общия брой предприятия за областта;процент;8.4;
SLS;2005;Относителен дял на предприятията с 50-249 заети лица в общия брой предприятия за областта;процент;1.7;
SLS;2005;Относителен дял на предприятията с повече от 250 заети лица в общия брой предприятия за областта;процент;0.1;
SLS;2006;Среден списъчен брой на наети лица по трудово и служебно правоотношение;брой;25779;
SLS;2006;Произведена продукция;хиляди левове;505958;
SLS;2006;Добавена стойност по факторни разходи;хиляди левове;162575;
SLS;2006;Относителен дял на предприятията с до 9 заети лица в общия брой предприятия за областта;процент;89.2;
SLS;2006;Относителен дял на предприятията с 10-49 заети лица в общия брой предприятия за областта;процент;9.1;
SLS;2006;Относителен дял на предприятията с 50-249 заети лица в общия брой предприятия за областта;процент;1.6;
SLS;2006;Относителен дял на предприятията с повече от 250 заети лица в общия брой предприятия за областта;процент;0.1;
SLS;2007;Среден списъчен брой на наети лица по трудово и служебно правоотношение;брой;25896;
SLS;2007;Произведена продукция;хиляди левове;588420;
SLS;2007;Добавена стойност по факторни разходи;хиляди левове;219850;
SLS;2007;Относителен дял на предприятията с до 9 заети лица в общия брой предприятия за областта;процент;89.2;
SLS;2007;Относителен дял на предприятията с 10-49 заети лица в общия брой предприятия за областта;процент;9.2;
SLS;2007;Относителен дял на предприятията с 50-249 заети лица в общия брой предприятия за областта;процент;1.6;
SLS;2007;Относителен дял на предприятията с повече от 250 заети лица в общия брой предприятия за областта;процент;0.1;
SLS;2008;Среден списъчен брой на наети лица по трудово и служебно правоотношение;брой;26450;
SLS;2008;Произведена продукция;хиляди левове;747693;
SLS;2008;Добавена стойност по факторни разходи;хиляди левове;271839;
SLS;2008;Относителен дял на предприятията с до 9 заети лица в общия брой предприятия за областта;процент;89.5;
SLS;2008;Относителен дял на предприятията с 10-49 заети лица в общия брой предприятия за областта;процент;8.8;
SLS;2008;Относителен дял на предприятията с 50-249 заети лица в общия брой предприятия за областта;процент;1.5;
SLS;2008;Относителен дял на предприятията с повече от 250 заети лица в общия брой предприятия за областта;процент;0.1;
SLS;2009;Среден списъчен брой на наети лица по трудово и служебно правоотношение;брой;23350;
SLS;2009;Произведена продукция;хиляди левове;612037;
SLS;2009;Добавена стойност по факторни разходи;хиляди левове;252855;
SLS;2009;Относителен дял на предприятията с до 9 заети лица в общия брой предприятия за областта;процент;90.5;
SLS;2009;Относителен дял на предприятията с 10-49 заети лица в общия брой предприятия за областта;процент;8.3;
SLS;2009;Относителен дял на предприятията с 50-249 заети лица в общия брой предприятия за областта;процент;1.1;
SLS;2009;Относителен дял на предприятията с повече от 250 заети лица в общия брой предприятия за областта;процент;0.1;
SLS;2010;Среден списъчен брой на наети лица по трудово и служебно правоотношение;брой;21283;
SLS;2010;Произведена продукция;хиляди левове;662814;
SLS;2010;Добавена стойност по факторни разходи;хиляди левове;260306;
SLS;2010;Относителен дял на предприятията с до 9 заети лица в общия брой предприятия за областта;процент;91.6;
SLS;2010;Относителен дял на предприятията с 10-49 заети лица в общия брой предприятия за областта;процент;7.1;
SLS;2010;Относителен дял на предприятията с 50-249 заети лица в общия брой предприятия за областта;процент;1.2;
SLS;2010;Относителен дял на предприятията с повече от 250 заети лица в общия брой предприятия за областта;процент;0.1;
SLS;2011;Среден списъчен брой на наети лица по трудово и служебно правоотношение;брой;21457;
SLS;2011;Произведена продукция;хиляди левове;798943;
SLS;2011;Добавена стойност по факторни разходи;хиляди левове;303989;
SLS;2011;Относителен дял на предприятията с до 9 заети лица в общия брой предприятия за областта;процент;91.5;
SLS;2011;Относителен дял на предприятията с 10-49 заети лица в общия брой предприятия за областта;процент;7.2;
SLS;2011;Относителен дял на предприятията с 50-249 заети лица в общия брой предприятия за областта;процент;1.2;
SLS;2011;Относителен дял на предприятията с повече от 250 заети лица в общия брой предприятия за областта;процент;0.1;
SLS;2012;Среден списъчен брой на наети лица по трудово и служебно правоотношение;брой;21313;
SLS;2012;Произведена продукция;хиляди левове;838168;
SLS;2012;Добавена стойност по факторни разходи;хиляди левове;256978;
SLS;2012;Относителен дял на предприятията с до 9 заети лица в общия брой предприятия за областта;процент;91.7;
SLS;2012;Относителен дял на предприятията с 10-49 заети лица в общия брой предприятия за областта;процент;7.2;
SLS;2012;Относителен дял на предприятията с 50-249 заети лица в общия брой предприятия за областта;процент;1.0;
SLS;2012;Относителен дял на предприятията с повече от 250 заети лица в общия брой предприятия за областта;процент;0.1;
SLS;2013;Среден списъчен брой на наети лица по трудово и служебно правоотношение;брой;21150;
SLS;2013;Произведена продукция;хиляди левове;798684;
SLS;2013;Добавена стойност по факторни разходи;хиляди левове;303510;
SLS;2013;Относителен дял на предприятията с до 9 заети лица в общия брой предприятия за областта;процент;91.8;
SLS;2013;Относителен дял на предприятията с 10-49 заети лица в общия брой предприятия за областта;процент;7.0;
SLS;2013;Относителен дял на предприятията с 50-249 заети лица в общия брой предприятия за областта;процент;1.1;
SLS;2013;Относителен дял на предприятията с повече от 250 заети лица в общия брой предприятия за областта;процент;0.1;
SLS;2014;Среден списъчен брой на наети лица по трудово и служебно правоотношение;брой;20767;
SLS;2014;Произведена продукция;хиляди левове;796705;
SLS;2014;Добавена стойност по факторни разходи;хиляди левове;313680;
SLS;2014;Относителен дял на предприятията с до 9 заети лица в общия брой предприятия за областта;процент;91.9;
SLS;2014;Относителен дял на предприятията с 10-49 заети лица в общия брой предприятия за областта;процент;7.0;
SLS;2014;Относителен дял на предприятията с 50-249 заети лица в общия брой предприятия за областта;процент;1.0;
SLS;2014;Относителен дял на предприятията с повече от 250 заети лица в общия брой предприятия за областта;процент;0.1;
SLS;2015;Среден списъчен брой на наети лица по трудово и служебно правоотношение;брой;21191;
SLS;2015;Произведена продукция;хиляди левове;850765;
SLS;2015;Добавена стойност по факторни разходи;хиляди левове;339039;
SLS;2015;Относителен дял на предприятията с до 9 заети лица в общия брой предприятия за областта;процент;92.1;
SLS;2015;Относителен дял на предприятията с 10-49 заети лица в общия брой предприятия за областта;процент;6.6;
SLS;2015;Относителен дял на предприятията с 50-249 заети лица в общия брой предприятия за областта;процент;1.2;
SLS;2015;Относителен дял на предприятията с повече от 250 заети лица в общия брой предприятия за областта;процент;0.1;
SLS;2016;Среден списъчен брой на наети лица по трудово и служебно правоотношение;брой;21153;
SLS;2016;Произведена продукция;хиляди левове;831640;
SLS;2016;Добавена стойност по факторни разходи;хиляди левове;344837;
SLS;2016;Относителен дял на предприятията с до 9 заети лица в общия брой предприятия за областта;процент;92.4;
SLS;2016;Относителен дял на предприятията с 10-49 заети лица в общия брой предприятия за областта;процент;6.4;
SLS;2016;Относителен дял на предприятията с 50-249 заети лица в общия брой предприятия за областта;процент;1.1;
SLS;2016;Относителен дял на предприятията с повече от 250 заети лица в общия брой предприятия за областта;процент;0.1;
SLS;2017;Среден списъчен брой на наети лица по трудово и служебно правоотношение;брой;21126;
SLS;2017;Произведена продукция;хиляди левове;946554;
SLS;2017;Добавена стойност по факторни разходи;хиляди левове;385060;
SLS;2017;Относителен дял на предприятията с до 9 заети лица в общия брой предприятия за областта;процент;91.9;
SLS;2017;Относителен дял на предприятията с 10-49 заети лица в общия брой предприятия за областта;процент;6.8;
SLS;2017;Относителен дял на предприятията с 50-249 заети лица в общия брой предприятия за областта;процент;1.2;
SLS;2017;Относителен дял на предприятията с повече от 250 заети лица в общия брой предприятия за областта;процент;0.1;
SLS;2018;Среден списъчен брой на наети лица по трудово и служебно правоотношение;брой;20986;
SLS;2018;Произведена продукция;хиляди левове;975481;
SLS;2018;Добавена стойност по факторни разходи;хиляди левове;388452;
SLS;2018;Относителен дял на предприятията с до 9 заети лица в общия брой предприятия за областта;процент;92.1;
SLS;2018;Относителен дял на предприятията с 10-49 заети лица в общия брой предприятия за областта;процент;6.6;
SLS;2018;Относителен дял на предприятията с 50-249 заети лица в общия брой предприятия за областта;процент;1.2;
SLS;2018;Относителен дял на предприятията с повече от 250 заети лица в общия брой предприятия за областта;процент;0.1;
SLS;2019;Среден списъчен брой на наети лица по трудово и служебно правоотношение;брой;20914;
SLS;2019;Произведена продукция;хиляди левове;1056294;
SLS;2019;Добавена стойност по факторни разходи;хиляди левове;426905;
SLS;2019;Относителен дял на предприятията с до 9 заети лица в общия брой предприятия за областта;процент;92.1;
SLS;2019;Относителен дял на предприятията с 10-49 заети лица в общия брой предприятия за областта;процент;6.7;
SLS;2019;Относителен дял на предприятията с 50-249 заети лица в общия брой предприятия за областта;процент;1.1;
SLS;2019;Относителен дял на предприятията с повече от 250 заети лица в общия брой предприятия за областта;процент;0.1;
VAR;2005;Среден списъчен брой на наети лица по трудово и служебно правоотношение;брой;140913;
VAR;2005;Произведена продукция;хиляди левове;4814283;
VAR;2005;Добавена стойност по факторни разходи;хиляди левове;1712449;
VAR;2005;Относителен дял на предприятията с до 9 заети лица в общия брой предприятия за областта;процент;91.1;
VAR;2005;Относителен дял на предприятията с 10-49 заети лица в общия брой предприятия за областта;процент;7.3;
VAR;2005;Относителен дял на предприятията с 50-249 заети лица в общия брой предприятия за областта;процент;1.4;
VAR;2005;Относителен дял на предприятията с повече от 250 заети лица в общия брой предприятия за областта;процент;0.2;
VAR;2006;Среден списъчен брой на наети лица по трудово и служебно правоотношение;брой;148806;
VAR;2006;Произведена продукция;хиляди левове;5748537;
VAR;2006;Добавена стойност по факторни разходи;хиляди левове;1866477;
VAR;2006;Относителен дял на предприятията с до 9 заети лица в общия брой предприятия за областта;процент;91.0;
VAR;2006;Относителен дял на предприятията с 10-49 заети лица в общия брой предприятия за областта;процент;7.3;
VAR;2006;Относителен дял на предприятията с 50-249 заети лица в общия брой предприятия за областта;процент;1.4;
VAR;2006;Относителен дял на предприятията с повече от 250 заети лица в общия брой предприятия за областта;процент;0.2;
VAR;2007;Среден списъчен брой на наети лица по трудово и служебно правоотношение;брой;161928;
VAR;2007;Произведена продукция;хиляди левове;7964009;
VAR;2007;Добавена стойност по факторни разходи;хиляди левове;2578970;
VAR;2007;Относителен дял на предприятията с до 9 заети лица в общия брой предприятия за областта;процент;90.4;
VAR;2007;Относителен дял на предприятията с 10-49 заети лица в общия брой предприятия за областта;процент;8.0;
VAR;2007;Относителен дял на предприятията с 50-249 заети лица в общия брой предприятия за областта;процент;1.5;
VAR;2007;Относителен дял на предприятията с повече от 250 заети лица в общия брой предприятия за областта;процент;0.2;
VAR;2008;Среден списъчен брой на наети лица по трудово и служебно правоотношение;брой;170679;
VAR;2008;Произведена продукция;хиляди левове;10177725;
VAR;2008;Добавена стойност по факторни разходи;хиляди левове;3181427;
VAR;2008;Относителен дял на предприятията с до 9 заети лица в общия брой предприятия за областта;процент;91.0;
VAR;2008;Относителен дял на предприятията с 10-49 заети лица в общия брой предприятия за областта;процент;7.5;
VAR;2008;Относителен дял на предприятията с 50-249 заети лица в общия брой предприятия за областта;процент;1.3;
VAR;2008;Относителен дял на предприятията с повече от 250 заети лица в общия брой предприятия за областта;процент;0.2;
VAR;2009;Среден списъчен брой на наети лица по трудово и служебно правоотношение;брой;164943;
VAR;2009;Произведена продукция;хиляди левове;7648787;
VAR;2009;Добавена стойност по факторни разходи;хиляди левове;2527752;
VAR;2009;Относителен дял на предприятията с до 9 заети лица в общия брой предприятия за областта;процент;92.4;
VAR;2009;Относителен дял на предприятията с 10-49 заети лица в общия брой предприятия за областта;процент;6.4;
VAR;2009;Относителен дял на предприятията с 50-249 заети лица в общия брой предприятия за областта;процент;1.1;
VAR;2009;Относителен дял на предприятията с повече от 250 заети лица в общия брой предприятия за областта;процент;0.2;
VAR;2010;Среден списъчен брой на наети лица по трудово и служебно правоотношение;брой;150670;
VAR;2010;Произведена продукция;хиляди левове;7691059;
VAR;2010;Добавена стойност по факторни разходи;хиляди левове;2524861;
VAR;2010;Относителен дял на предприятията с до 9 заети лица в общия брой предприятия за областта;процент;93.0;
VAR;2010;Относителен дял на предприятията с 10-49 заети лица в общия брой предприятия за областта;процент;5.8;
VAR;2010;Относителен дял на предприятията с 50-249 заети лица в общия брой предприятия за областта;процент;1.0;
VAR;2010;Относителен дял на предприятията с повече от 250 заети лица в общия брой предприятия за областта;процент;0.2;
VAR;2011;Среден списъчен брой на наети лица по трудово и служебно правоотношение;брой;149361;
VAR;2011;Произведена продукция;хиляди левове;8354529;
VAR;2011;Добавена стойност по факторни разходи;хиляди левове;2697471;
VAR;2011;Относителен дял на предприятията с до 9 заети лица в общия брой предприятия за областта;процент;93.0;
VAR;2011;Относителен дял на предприятията с 10-49 заети лица в общия брой предприятия за областта;процент;5.8;
VAR;2011;Относителен дял на предприятията с 50-249 заети лица в общия брой предприятия за областта;процент;1.1;
VAR;2011;Относителен дял на предприятията с повече от 250 заети лица в общия брой предприятия за областта;процент;0.2;
VAR;2012;Среден списъчен брой на наети лица по трудово и служебно правоотношение;брой;149001;
VAR;2012;Произведена продукция;хиляди левове;8552436;
VAR;2012;Добавена стойност по факторни разходи;хиляди левове;2790501;
VAR;2012;Относителен дял на предприятията с до 9 заети лица в общия брой предприятия за областта;процент;93.0;
VAR;2012;Относителен дял на предприятията с 10-49 заети лица в общия брой предприятия за областта;процент;5.8;
VAR;2012;Относителен дял на предприятията с 50-249 заети лица в общия брой предприятия за областта;процент;1.1;
VAR;2012;Относителен дял на предприятията с повече от 250 заети лица в общия брой предприятия за областта;процент;0.1;
VAR;2013;Среден списъчен брой на наети лица по трудово и служебно правоотношение;брой;149368;
VAR;2013;Произведена продукция;хиляди левове;8362807;
VAR;2013;Добавена стойност по факторни разходи;хиляди левове;2741353;
VAR;2013;Относителен дял на предприятията с до 9 заети лица в общия брой предприятия за областта;процент;92.9;
VAR;2013;Относителен дял на предприятията с 10-49 заети лица в общия брой предприятия за областта;процент;5.9;
VAR;2013;Относителен дял на предприятията с 50-249 заети лица в общия брой предприятия за областта;процент;1.0;
VAR;2013;Относителен дял на предприятията с повече от 250 заети лица в общия брой предприятия за областта;процент;0.2;
VAR;2014;Среден списъчен брой на наети лица по трудово и служебно правоотношение;брой;151621;
VAR;2014;Произведена продукция;хиляди левове;8682862;
VAR;2014;Добавена стойност по факторни разходи;хиляди левове;2920339;
VAR;2014;Относителен дял на предприятията с до 9 заети лица в общия брой предприятия за областта;процент;92.8;
VAR;2014;Относителен дял на предприятията с 10-49 заети лица в общия брой предприятия за областта;процент;5.9;
VAR;2014;Относителен дял на предприятията с 50-249 заети лица в общия брой предприятия за областта;процент;1.1;
VAR;2014;Относителен дял на предприятията с повече от 250 заети лица в общия брой предприятия за областта;процент;0.2;
VAR;2015;Среден списъчен брой на наети лица по трудово и служебно правоотношение;брой;151747;
VAR;2015;Произведена продукция;хиляди левове;9355288;
VAR;2015;Добавена стойност по факторни разходи;хиляди левове;3242346;
VAR;2015;Относителен дял на предприятията с до 9 заети лица в общия брой предприятия за областта;процент;92.8;
VAR;2015;Относителен дял на предприятията с 10-49 заети лица в общия брой предприятия за областта;процент;6.0;
VAR;2015;Относителен дял на предприятията с 50-249 заети лица в общия брой предприятия за областта;процент;1.1;
VAR;2015;Относителен дял на предприятията с повече от 250 заети лица в общия брой предприятия за областта;процент;0.1;
VAR;2016;Среден списъчен брой на наети лица по трудово и служебно правоотношение;брой;150698;
VAR;2016;Произведена продукция;хиляди левове;9004396;
VAR;2016;Добавена стойност по факторни разходи;хиляди левове;3428400;
VAR;2016;Относителен дял на предприятията с до 9 заети лица в общия брой предприятия за областта;процент;93.2;
VAR;2016;Относителен дял на предприятията с 10-49 заети лица в общия брой предприятия за областта;процент;5.6;
VAR;2016;Относителен дял на предприятията с 50-249 заети лица в общия брой предприятия за областта;процент;1.1;
VAR;2016;Относителен дял на предприятията с повече от 250 заети лица в общия брой предприятия за областта;процент;0.1;
VAR;2017;Среден списъчен брой на наети лица по трудово и служебно правоотношение;брой;152519;
VAR;2017;Произведена продукция;хиляди левове;9769642;
VAR;2017;Добавена стойност по факторни разходи;хиляди левове;3830067;
VAR;2017;Относителен дял на предприятията с до 9 заети лица в общия брой предприятия за областта;процент;92.9;
